datetime,light
2012-05-12 21:47:54,3
2012-05-12 21:49:54,2
2012-05-12 21:51:54,2
2012-05-12 21:53:54,64
2012-05-12 22:07:54,64
2012-05-12 22:09:54,2
2012-05-12 22:11:54,2
2012-05-12 22:13:54,1
2012-05-12 22:15:54,64
2012-05-12 22:27:54,64
2012-05-12 22:29:54,2
2012-05-12 22:31:54,2
2012-05-12 22:33:54,3
2012-05-12 22:35:54,64
2012-05-12 22:51:54,64
2012-05-12 22:53:54,0
2012-05-12 22:55:54,0
2012-05-12 22:57:54,64
2012-05-12 23:07:54,64
2012-05-12 23:09:54,0
2012-05-12 23:11:54,64
2012-05-12 23:31:54,64
2012-05-12 23:33:54,0
2012-05-12 23:35:54,64
2012-05-12 23:51:54,64
2012-05-12 23:53:54,0
2012-05-12 23:55:54,0
2012-05-12 23:57:54,64
2012-05-13 00:09:54,64
2012-05-13 00:11:54,18
2012-05-13 00:13:54,0
2012-05-13 00:15:54,0
2012-05-13 00:17:54,64
2012-05-13 00:41:54,64
2012-05-13 00:43:54,0
2012-05-13 00:45:54,36
2012-05-13 00:47:54,0
2012-05-13 00:53:54,0
2012-05-13 00:55:54,6
2012-05-13 00:57:54,4
2012-05-13 00:59:54,3
2012-05-13 01:01:54,1
2012-05-13 01:03:54,0
2012-05-13 09:35:54,0
2012-05-13 09:37:54,1
2012-05-13 09:39:54,5
2012-05-13 09:41:54,8
2012-05-13 09:43:54,24
2012-05-13 09:45:54,28
2012-05-13 09:47:54,48
2012-05-13 09:49:54,34
2012-05-13 09:51:54,46
2012-05-13 09:53:54,64
2012-05-13 10:41:54,64
2012-05-13 10:43:54,2
2012-05-13 10:45:54,64
2012-05-13 10:59:54,64
2012-05-13 11:01:54,0
2012-05-13 11:03:54,64
2012-05-13 11:15:54,64
2012-05-13 11:17:54,0
2012-05-13 11:19:54,64
2012-05-13 12:13:54,64
2012-05-13 12:15:54,0
2012-05-13 12:17:54,64
2012-05-13 12:39:54,64
2012-05-13 12:41:54,2
2012-05-13 12:43:54,64
2012-05-13 12:49:54,64
2012-05-13 12:51:54,1
2012-05-13 12:53:54,1
2012-05-13 12:55:54,64
2012-05-13 13:23:54,64
2012-05-13 13:25:54,6
2012-05-13 13:27:54,1
2012-05-13 13:29:54,1
2012-05-13 13:31:54,64
2012-05-13 13:41:54,64
2012-05-13 13:43:54,4
2012-05-13 13:45:54,4
2012-05-13 13:47:54,64
2012-05-13 13:55:54,64
2012-05-13 13:57:54,5
2012-05-13 13:59:54,5
2012-05-13 14:01:54,64
2012-05-13 14:15:54,64
2012-05-13 14:17:54,4
2012-05-13 14:19:54,64
2012-05-13 14:27:54,64
2012-05-13 14:29:54,5
2012-05-13 14:31:54,6
2012-05-13 14:33:54,64
2012-05-13 14:51:54,64
2012-05-13 14:53:54,5
2012-05-13 14:55:54,6
2012-05-13 14:57:54,64
2012-05-13 15:27:54,64
2012-05-13 15:29:54,6
2012-05-13 15:31:54,6
2012-05-13 15:33:54,64
2012-05-13 15:35:54,64
2012-05-13 15:37:54,5
2012-05-13 15:39:54,5
2012-05-13 15:41:54,64
2012-05-13 16:41:54,64
2012-05-13 16:43:54,7
2012-05-13 16:45:54,9
2012-05-13 16:47:54,11
2012-05-13 16:49:54,64
2012-05-13 17:35:54,64
2012-05-13 17:37:54,8
2012-05-13 17:41:54,8
2012-05-13 17:43:54,9
2012-05-13 17:47:54,9
2012-05-13 17:49:54,64
2012-05-13 17:57:54,64
2012-05-13 17:59:54,6
2012-05-13 18:01:54,64
2012-05-13 18:03:54,30
2012-05-13 18:05:54,64
2012-05-13 18:11:54,64
2012-05-13 18:13:54,44
2012-05-13 18:15:54,8
2012-05-13 18:17:54,8
2012-05-13 18:19:54,64
2012-05-13 18:37:54,64
2012-05-13 18:39:54,5
2012-05-13 18:41:54,6
2012-05-13 18:43:54,64
2012-05-13 19:11:54,64
2012-05-13 19:13:54,9
2012-05-13 19:15:54,9
2012-05-13 19:17:54,64
2012-05-13 19:47:54,64
2012-05-13 19:49:54,8
2012-05-13 19:53:54,8
2012-05-13 19:55:54,64
2012-05-13 20:41:54,64
2012-05-13 20:43:54,5
2012-05-13 20:45:54,6
2012-05-13 20:47:54,6
2012-05-13 20:49:54,7
2012-05-13 20:51:54,64
2012-05-13 21:13:54,64
2012-05-13 21:15:54,4
2012-05-13 21:17:54,6
2012-05-13 21:19:54,7
2012-05-13 21:21:54,6
2012-05-13 21:23:54,64
2012-05-13 21:39:54,64
2012-05-13 21:41:54,3
2012-05-13 21:43:54,4
2012-05-13 21:45:54,64
2012-05-13 21:47:54,5
2012-05-13 21:49:54,64
2012-05-13 22:31:54,64
2012-05-13 22:33:54,1
2012-05-13 22:39:54,1
2012-05-13 22:41:54,64
2012-05-13 23:11:54,64
2012-05-13 23:13:54,0
2012-05-13 23:21:54,0
2012-05-13 23:23:54,64
2012-05-14 00:09:54,64
2012-05-14 00:11:54,0
2012-05-14 00:15:54,0
2012-05-14 00:17:54,64
2012-05-14 00:39:54,64
2012-05-14 00:41:54,0
2012-05-14 00:49:54,0
2012-05-14 00:51:54,32
2012-05-14 00:53:54,0
2012-05-14 00:55:54,20
2012-05-14 00:57:54,13
2012-05-14 00:59:54,5
2012-05-14 01:01:54,5
2012-05-14 01:03:54,1
2012-05-14 01:05:54,0
2012-05-14 09:27:54,0
2012-05-14 09:29:54,2
2012-05-14 09:31:54,3
2012-05-14 09:33:54,6
2012-05-14 09:35:54,9
2012-05-14 09:37:54,14
2012-05-14 09:39:54,24
2012-05-14 09:41:54,34
2012-05-14 09:43:54,52
2012-05-14 09:45:54,64
2012-05-14 09:51:54,64
2012-05-14 09:53:54,0
2012-05-14 09:55:54,64
2012-05-14 10:19:54,64
2012-05-14 10:21:54,0
2012-05-14 10:23:54,64
2012-05-14 10:25:54,5
2012-05-14 10:27:54,64
2012-05-14 10:47:54,64
2012-05-14 10:49:54,24
2012-05-14 10:51:54,0
2012-05-14 10:55:54,0
2012-05-14 10:57:54,64
2012-05-14 11:49:54,64
2012-05-14 11:51:54,6
2012-05-14 11:53:54,64
2012-05-14 12:03:54,64
2012-05-14 12:05:54,4
2012-05-14 12:09:54,4
2012-05-14 12:11:54,64
2012-05-14 12:43:54,64
2012-05-14 12:45:54,4
2012-05-14 12:47:54,5
2012-05-14 12:49:54,64
2012-05-14 12:57:54,64
2012-05-14 12:59:54,38
2012-05-14 13:01:54,6
2012-05-14 13:03:54,64
2012-05-14 13:33:54,64
2012-05-14 13:35:54,4
2012-05-14 13:37:54,64
2012-05-14 14:01:54,64
2012-05-14 14:03:54,6
2012-05-14 14:05:54,64
2012-05-14 14:07:54,13
2012-05-14 14:09:54,5
2012-05-14 14:11:54,64
2012-05-14 14:27:54,64
2012-05-14 14:29:54,6
2012-05-14 14:31:54,64
2012-05-14 15:25:54,64
2012-05-14 15:27:54,9
2012-05-14 15:29:54,9
2012-05-14 15:31:54,64
2012-05-14 15:51:54,64
2012-05-14 15:53:54,9
2012-05-14 15:57:54,9
2012-05-14 15:59:54,10
2012-05-14 16:01:54,64
2012-05-14 16:09:54,64
2012-05-14 16:11:54,9
2012-05-14 16:13:54,64
2012-05-14 16:25:54,64
2012-05-14 16:27:54,9
2012-05-14 16:29:54,64
2012-05-14 17:07:54,64
2012-05-14 17:09:54,12
2012-05-14 17:11:54,64
2012-05-14 17:13:54,12
2012-05-14 17:15:54,12
2012-05-14 17:17:54,64
2012-05-14 17:31:54,64
2012-05-14 17:33:54,10
2012-05-14 17:35:54,10
2012-05-14 17:37:54,64
2012-05-14 17:45:54,64
2012-05-14 17:47:54,10
2012-05-14 17:49:54,9
2012-05-14 17:51:54,8
2012-05-14 17:53:54,10
2012-05-14 17:55:54,64
2012-05-14 18:11:54,64
2012-05-14 18:13:54,8
2012-05-14 18:15:54,64
2012-05-14 18:37:54,64
2012-05-14 18:39:54,9
2012-05-14 18:41:54,10
2012-05-14 18:43:54,11
2012-05-14 18:45:54,11
2012-05-14 18:47:54,64
2012-05-14 18:51:54,64
2012-05-14 18:53:54,46
2012-05-14 18:55:54,8
2012-05-14 18:57:54,10
2012-05-14 18:59:54,64
2012-05-14 19:07:54,64
2012-05-14 19:09:54,7
2012-05-14 19:11:54,9
2012-05-14 19:13:54,10
2012-05-14 19:15:54,10
2012-05-14 19:17:54,64
2012-05-14 19:33:54,64
2012-05-14 19:35:54,7
2012-05-14 19:37:54,7
2012-05-14 19:39:54,8
2012-05-14 19:41:54,7
2012-05-14 19:43:54,64
2012-05-14 19:45:54,64
2012-05-14 19:47:54,7
2012-05-14 19:49:54,8
2012-05-14 19:51:54,8
2012-05-14 19:53:54,64
2012-05-14 19:57:53,64
2012-05-14 19:59:53,5
2012-05-14 20:01:53,7
2012-05-14 20:03:53,64
2012-05-14 20:07:53,64
2012-05-14 20:09:53,7
2012-05-14 20:13:53,7
2012-05-14 20:15:53,64
2012-05-14 20:21:53,64
2012-05-14 20:23:53,6
2012-05-14 20:25:53,5
2012-05-14 20:27:53,64
2012-05-14 20:33:53,64
2012-05-14 20:35:53,6
2012-05-14 20:37:53,7
2012-05-14 20:39:53,8
2012-05-14 20:41:53,64
2012-05-14 20:45:53,64
2012-05-14 20:47:53,4
2012-05-14 20:49:53,5
2012-05-14 20:51:53,64
2012-05-14 20:53:53,5
2012-05-14 20:55:53,5
2012-05-14 20:57:53,64
2012-05-14 21:03:53,64
2012-05-14 21:05:53,6
2012-05-14 21:07:53,7
2012-05-14 21:11:53,7
2012-05-14 21:13:53,6
2012-05-14 21:15:53,64
2012-05-14 21:31:53,64
2012-05-14 21:33:53,4
2012-05-14 21:35:53,4
2012-05-14 21:37:53,64
2012-05-14 21:45:53,64
2012-05-14 21:47:53,4
2012-05-14 21:49:53,5
2012-05-14 21:51:53,6
2012-05-14 21:53:53,64
2012-05-14 21:57:53,64
2012-05-14 21:59:53,4
2012-05-14 22:01:53,3
2012-05-14 22:03:53,64
2012-05-14 22:15:53,64
2012-05-14 22:17:53,50
2012-05-14 22:19:53,3
2012-05-14 22:23:53,3
2012-05-14 22:25:53,64
2012-05-14 22:27:53,4
2012-05-14 22:29:53,64
2012-05-14 22:33:53,64
2012-05-14 22:35:53,4
2012-05-14 22:37:53,64
2012-05-14 22:39:53,2
2012-05-14 22:41:53,3
2012-05-14 22:43:53,64
2012-05-14 23:05:53,64
2012-05-14 23:07:53,1
2012-05-14 23:09:53,1
2012-05-14 23:11:53,2
2012-05-14 23:13:53,0
2012-05-14 23:15:53,0
2012-05-14 23:17:53,64
2012-05-14 23:19:53,64
2012-05-14 23:21:53,1
2012-05-14 23:23:53,1
2012-05-14 23:25:53,2
2012-05-14 23:27:53,64
2012-05-14 23:31:53,64
2012-05-14 23:33:53,1
2012-05-14 23:35:53,1
2012-05-14 23:37:53,0
2012-05-14 23:39:53,64
2012-05-14 23:43:53,64
2012-05-14 23:45:53,0
2012-05-14 23:51:53,0
2012-05-14 23:53:53,64
2012-05-14 23:55:53,64
2012-05-14 23:57:53,20
2012-05-14 23:59:53,0
2012-05-15 00:03:53,0
2012-05-15 00:05:53,64
2012-05-15 00:09:53,64
2012-05-15 00:11:53,7
2012-05-15 00:13:53,0
2012-05-15 00:15:53,0
2012-05-15 00:17:53,64
2012-05-15 00:19:53,64
2012-05-15 00:21:53,0
2012-05-15 00:23:53,64
2012-05-15 00:25:53,64
2012-05-15 00:27:53,0
2012-05-15 00:33:53,0
2012-05-15 00:35:53,64
2012-05-15 00:37:53,0
2012-05-15 00:41:53,0
2012-05-15 00:43:53,64
2012-05-15 00:45:53,64
2012-05-15 00:47:53,0
2012-05-15 00:49:53,0
2012-05-15 00:51:53,54
2012-05-15 00:53:53,56
2012-05-15 00:55:53,48
2012-05-15 00:57:53,28
2012-05-15 00:59:53,10
2012-05-15 01:01:53,7
2012-05-15 01:03:53,8
2012-05-15 01:05:53,3
2012-05-15 01:07:53,2
2012-05-15 01:09:53,2
2012-05-15 01:11:53,0
2012-05-15 09:27:53,0
2012-05-15 09:29:53,1
2012-05-15 09:31:53,3
2012-05-15 09:33:53,5
2012-05-15 09:35:53,9
2012-05-15 09:37:53,14
2012-05-15 09:39:53,20
2012-05-15 09:41:53,26
2012-05-15 09:43:53,38
2012-05-15 09:45:53,64
2012-05-15 09:55:53,64
2012-05-15 09:57:53,0
2012-05-15 09:59:53,10
2012-05-15 10:01:53,0
2012-05-15 10:03:53,0
2012-05-15 10:05:53,1
2012-05-15 10:07:53,64
2012-05-15 10:09:53,64
2012-05-15 10:11:53,28
2012-05-15 10:13:53,36
2012-05-15 10:15:53,34
2012-05-15 10:17:53,64
2012-05-15 11:23:53,64
2012-05-15 11:25:53,2
2012-05-15 11:27:53,64
2012-05-15 12:13:53,64
2012-05-15 12:15:53,1
2012-05-15 12:17:53,64
2012-05-15 12:29:53,64
2012-05-15 12:31:53,3
2012-05-15 12:33:53,64
2012-05-15 12:35:53,64
2012-05-15 12:37:53,3
2012-05-15 12:39:53,2
2012-05-15 12:41:53,64
2012-05-15 12:45:53,64
2012-05-15 12:47:53,4
2012-05-15 12:49:53,64
2012-05-15 13:07:53,64
2012-05-15 13:09:53,3
2012-05-15 13:11:53,3
2012-05-15 13:13:53,64
2012-05-15 13:17:53,64
2012-05-15 13:19:53,4
2012-05-15 13:21:53,64
2012-05-15 13:25:53,64
2012-05-15 13:27:53,5
2012-05-15 13:29:53,64
2012-05-15 13:55:53,64
2012-05-15 13:57:53,30
2012-05-15 13:59:53,64
2012-05-15 14:11:53,64
2012-05-15 14:13:53,6
2012-05-15 14:15:53,64
2012-05-15 14:29:53,64
2012-05-15 14:31:53,6
2012-05-15 14:33:53,64
2012-05-15 14:49:53,64
2012-05-15 14:51:53,4
2012-05-15 14:53:53,64
2012-05-15 15:03:53,64
2012-05-15 15:05:53,6
2012-05-15 15:07:53,64
2012-05-15 15:17:53,64
2012-05-15 15:19:53,6
2012-05-15 15:21:53,7
2012-05-15 15:23:53,6
2012-05-15 15:25:53,64
2012-05-15 15:35:53,64
2012-05-15 15:37:53,6
2012-05-15 15:41:53,6
2012-05-15 15:43:53,64
2012-05-15 15:47:53,64
2012-05-15 15:49:53,6
2012-05-15 15:53:53,6
2012-05-15 15:55:53,64
2012-05-15 16:03:53,64
2012-05-15 16:05:53,5
2012-05-15 16:07:53,6
2012-05-15 16:09:53,64
2012-05-15 16:15:53,64
2012-05-15 16:17:53,7
2012-05-15 16:19:53,8
2012-05-15 16:21:53,64
2012-05-15 16:37:53,64
2012-05-15 16:39:53,7
2012-05-15 16:41:53,6
2012-05-15 16:43:53,10
2012-05-15 16:45:53,64
2012-05-15 16:57:53,64
2012-05-15 16:59:53,6
2012-05-15 17:01:53,6
2012-05-15 17:03:53,64
2012-05-15 17:13:53,64
2012-05-15 17:15:53,6
2012-05-15 17:17:53,6
2012-05-15 17:19:53,64
2012-05-15 17:27:53,64
2012-05-15 17:29:53,4
2012-05-15 17:31:53,64
2012-05-15 17:41:53,64
2012-05-15 17:43:53,5
2012-05-15 17:45:53,5
2012-05-15 17:47:53,64
2012-05-15 17:57:53,64
2012-05-15 17:59:53,5
2012-05-15 18:01:53,6
2012-05-15 18:03:53,5
2012-05-15 18:05:53,6
2012-05-15 18:07:53,60
2012-05-15 18:09:53,5
2012-05-15 18:11:53,64
2012-05-15 18:19:53,64
2012-05-15 18:21:53,4
2012-05-15 18:25:53,4
2012-05-15 18:27:53,64
2012-05-15 18:39:53,64
2012-05-15 18:41:53,3
2012-05-15 18:43:53,4
2012-05-15 18:45:53,64
2012-05-15 18:53:53,64
2012-05-15 18:55:53,4
2012-05-15 18:57:53,64
2012-05-15 19:03:53,64
2012-05-15 19:05:53,5
2012-05-15 19:09:53,5
2012-05-15 19:11:53,64
2012-05-15 19:31:53,64
2012-05-15 19:33:53,3
2012-05-15 19:35:53,4
2012-05-15 19:37:53,5
2012-05-15 19:39:53,64
2012-05-15 20:05:53,64
2012-05-15 20:07:53,8
2012-05-15 20:09:53,10
2012-05-15 20:11:53,12
2012-05-15 20:13:53,64
2012-05-15 20:21:53,64
2012-05-15 20:23:53,4
2012-05-15 20:25:53,6
2012-05-15 20:27:53,36
2012-05-15 20:29:53,3
2012-05-15 20:31:53,7
2012-05-15 20:33:53,64
2012-05-15 20:55:53,64
2012-05-15 20:57:53,4
2012-05-15 20:59:53,6
2012-05-15 21:01:53,64
2012-05-15 21:09:53,64
2012-05-15 21:11:53,4
2012-05-15 21:13:53,6
2012-05-15 21:15:53,7
2012-05-15 21:17:53,64
2012-05-15 21:21:53,64
2012-05-15 21:23:53,5
2012-05-15 21:25:53,5
2012-05-15 21:27:53,64
2012-05-15 21:39:53,64
2012-05-15 21:41:53,4
2012-05-15 21:43:53,5
2012-05-15 21:45:53,3
2012-05-15 21:47:53,64
2012-05-15 22:09:53,64
2012-05-15 22:11:53,3
2012-05-15 22:13:53,5
2012-05-15 22:21:53,5
2012-05-15 22:23:53,64
2012-05-15 22:33:53,64
2012-05-15 22:35:53,3
2012-05-15 22:37:53,6
2012-05-15 22:39:53,4
2012-05-15 22:41:53,3
2012-05-15 22:43:53,64
2012-05-15 22:47:53,64
2012-05-15 22:49:53,3
2012-05-15 22:53:53,3
2012-05-15 22:55:53,64
2012-05-15 23:29:53,64
2012-05-15 23:31:53,2
2012-05-15 23:39:53,2
2012-05-15 23:41:53,64
2012-05-15 23:49:53,64
2012-05-15 23:51:53,1
2012-05-15 23:53:53,0
2012-05-15 23:55:53,0
2012-05-15 23:57:53,64
2012-05-15 23:59:53,64
2012-05-16 00:01:53,46
2012-05-16 00:03:53,0
2012-05-16 00:07:53,0
2012-05-16 00:09:53,64
2012-05-16 00:11:53,64
2012-05-16 00:13:53,32
2012-05-16 00:15:53,0
2012-05-16 00:21:53,0
2012-05-16 00:23:53,64
2012-05-16 00:27:53,64
2012-05-16 00:29:53,0
2012-05-16 00:33:53,0
2012-05-16 00:35:53,64
2012-05-16 00:37:53,3
2012-05-16 00:39:53,3
2012-05-16 00:41:53,0
2012-05-16 00:47:53,0
2012-05-16 00:49:53,52
2012-05-16 00:51:53,64
2012-05-16 00:53:53,0
2012-05-16 09:29:53,0
2012-05-16 09:31:53,7
2012-05-16 09:33:53,8
2012-05-16 09:35:53,0
2012-05-16 09:51:53,0
2012-05-16 09:53:53,6
2012-05-16 09:55:53,5
2012-05-16 09:57:53,64
2012-05-16 09:59:53,64
2012-05-16 10:01:53,6
2012-05-16 10:03:53,22
2012-05-16 10:05:53,24
2012-05-16 10:07:53,7
2012-05-16 10:09:53,24
2012-05-16 10:11:53,64
2012-05-16 10:21:53,64
2012-05-16 10:23:53,42
2012-05-16 10:25:53,24
2012-05-16 10:27:53,64
2012-05-16 11:03:53,64
2012-05-16 11:05:53,4
2012-05-16 11:07:53,64
2012-05-16 11:39:53,64
2012-05-16 11:41:53,26
2012-05-16 11:43:53,19
2012-05-16 11:45:53,44
2012-05-16 11:47:53,64
2012-05-16 11:49:53,5
2012-05-16 11:51:53,5
2012-05-16 11:53:53,3
2012-05-16 11:55:53,5
2012-05-16 11:57:53,64
2012-05-16 12:11:53,64
2012-05-16 12:13:53,3
2012-05-16 12:15:53,64
2012-05-16 13:13:53,64
2012-05-16 13:15:53,6
2012-05-16 13:17:53,6
2012-05-16 13:19:53,64
2012-05-16 13:59:53,64
2012-05-16 14:01:53,3
2012-05-16 14:03:53,64
2012-05-16 14:25:53,64
2012-05-16 14:27:53,58
2012-05-16 14:29:53,42
2012-05-16 14:31:53,64
2012-05-16 15:11:53,64
2012-05-16 15:13:53,10
2012-05-16 15:15:53,9
2012-05-16 15:17:53,15
2012-05-16 15:19:53,8
2012-05-16 15:21:53,64
2012-05-16 15:55:53,64
2012-05-16 15:57:53,9
2012-05-16 15:59:53,64
2012-05-16 16:01:53,10
2012-05-16 16:03:53,7
2012-05-16 16:05:53,64
2012-05-16 16:39:53,64
2012-05-16 16:41:53,7
2012-05-16 16:43:53,8
2012-05-16 16:45:53,9
2012-05-16 16:47:53,7
2012-05-16 16:49:53,8
2012-05-16 16:51:53,7
2012-05-16 16:53:53,7
2012-05-16 16:55:53,8
2012-05-16 16:57:53,7
2012-05-16 16:59:53,64
2012-05-16 17:01:53,7
2012-05-16 17:03:53,64
2012-05-16 17:05:53,64
2012-05-16 17:07:53,7
2012-05-16 17:09:53,5
2012-05-16 17:11:53,8
2012-05-16 17:13:53,7
2012-05-16 17:15:53,8
2012-05-16 17:17:53,64
2012-05-16 17:29:53,64
2012-05-16 17:31:53,19
2012-05-16 17:33:53,10
2012-05-16 17:35:53,64
2012-05-16 17:43:53,64
2012-05-16 17:45:53,9
2012-05-16 17:47:53,64
2012-05-16 17:57:53,64
2012-05-16 17:59:53,8
2012-05-16 18:01:53,6
2012-05-16 18:03:53,5
2012-05-16 18:05:53,5
2012-05-16 18:07:53,9
2012-05-16 18:09:53,4
2012-05-16 18:11:53,4
2012-05-16 18:13:53,10
2012-05-16 18:15:53,64
2012-05-16 18:27:53,64
2012-05-16 18:29:53,11
2012-05-16 18:31:53,64
2012-05-16 18:45:53,64
2012-05-16 18:47:53,6
2012-05-16 18:49:53,6
2012-05-16 18:51:53,4
2012-05-16 18:53:53,64
2012-05-16 18:55:53,64
2012-05-16 18:57:53,7
2012-05-16 18:59:53,64
2012-05-16 19:13:53,64
2012-05-16 19:15:53,18
2012-05-16 19:17:53,14
2012-05-16 19:19:53,12
2012-05-16 19:21:53,12
2012-05-16 19:23:53,11
2012-05-16 19:25:53,64
2012-05-16 19:39:53,64
2012-05-16 19:41:53,16
2012-05-16 19:43:53,8
2012-05-16 19:45:53,7
2012-05-16 19:47:53,10
2012-05-16 19:49:53,7
2012-05-16 19:51:53,7
2012-05-16 19:53:53,64
2012-05-16 19:59:53,64
2012-05-16 20:01:53,11
2012-05-16 20:03:53,42
2012-05-16 20:05:53,64
2012-05-16 20:07:53,64
2012-05-16 20:09:53,15
2012-05-16 20:11:53,15
2012-05-16 20:13:53,16
2012-05-16 20:15:53,64
2012-05-16 20:43:53,64
2012-05-16 20:45:53,5
2012-05-16 20:47:53,3
2012-05-16 20:49:53,5
2012-05-16 20:51:53,64
2012-05-16 20:59:53,64
2012-05-16 21:01:53,8
2012-05-16 21:03:53,5
2012-05-16 21:05:53,4
2012-05-16 21:07:53,64
2012-05-16 21:09:53,64
2012-05-16 21:11:53,58
2012-05-16 21:13:53,52
2012-05-16 21:15:53,8
2012-05-16 21:17:53,64
2012-05-16 21:23:53,64
2012-05-16 21:25:53,6
2012-05-16 21:27:53,4
2012-05-16 21:29:53,5
2012-05-16 21:31:53,64
2012-05-16 21:33:53,64
2012-05-16 21:35:53,5
2012-05-16 21:37:53,7
2012-05-16 21:39:53,7
2012-05-16 21:41:53,3
2012-05-16 21:43:53,3
2012-05-16 21:45:53,64
2012-05-16 22:21:53,64
2012-05-16 22:23:53,7
2012-05-16 22:25:53,64
2012-05-16 22:37:53,64
2012-05-16 22:39:53,3
2012-05-16 22:41:53,4
2012-05-16 22:43:53,64
2012-05-17 00:11:53,64
2012-05-17 00:13:53,24
2012-05-17 00:15:53,20
2012-05-17 00:17:53,19
2012-05-17 00:19:53,16
2012-05-17 00:21:53,0
2012-05-17 00:23:53,64
2012-05-17 00:25:53,64
2012-05-17 00:27:53,26
2012-05-17 00:29:53,17
2012-05-17 00:31:53,64
2012-05-17 00:33:53,6
2012-05-17 00:35:53,4
2012-05-17 00:37:53,2
2012-05-17 00:39:53,2
2012-05-17 00:41:53,64
2012-05-17 00:43:53,64
2012-05-17 00:45:53,0
2012-05-17 00:49:53,0
2012-05-17 00:51:53,64
2012-05-17 00:53:53,0
2012-05-17 09:47:53,0
2012-05-17 09:49:53,2
2012-05-17 09:51:53,1
2012-05-17 09:53:53,0
2012-05-17 09:55:53,4
2012-05-17 09:57:53,5
2012-05-17 09:59:53,9
2012-05-17 10:01:53,12
2012-05-17 10:03:53,16
2012-05-17 10:05:53,18
2012-05-17 10:07:53,20
2012-05-17 10:09:53,13
2012-05-17 10:11:53,28
2012-05-17 10:13:53,36
2012-05-17 10:15:53,17
2012-05-17 10:17:53,18
2012-05-17 10:19:53,17
2012-05-17 10:21:53,26
2012-05-17 10:23:53,56
2012-05-17 10:25:53,50
2012-05-17 10:27:53,64
2012-05-17 10:29:53,52
2012-05-17 10:31:53,64
2012-05-17 10:37:53,64
2012-05-17 10:39:53,9
2012-05-17 10:41:53,64
2012-05-17 12:35:52,64
2012-05-17 12:37:52,16
2012-05-17 12:39:52,64
2012-05-17 12:47:52,64
2012-05-17 12:49:52,14
2012-05-17 12:51:52,14
2012-05-17 12:53:52,64
2012-05-17 13:09:52,64
2012-05-17 13:11:52,16
2012-05-17 13:13:52,64
2012-05-17 13:17:52,64
2012-05-17 13:19:52,20
2012-05-17 13:21:52,12
2012-05-17 13:23:52,12
2012-05-17 13:25:52,64
2012-05-17 13:41:52,64
2012-05-17 13:43:52,16
2012-05-17 13:45:52,18
2012-05-17 13:47:52,12
2012-05-17 13:49:52,64
2012-05-17 13:51:52,64
2012-05-17 13:53:52,15
2012-05-17 13:55:52,64
2012-05-17 14:01:52,64
2012-05-17 14:03:52,16
2012-05-17 14:05:52,15
2012-05-17 14:07:52,16
2012-05-17 14:09:52,64
2012-05-17 14:21:52,64
2012-05-17 14:23:52,13
2012-05-17 14:25:52,19
2012-05-17 14:27:52,17
2012-05-17 14:29:52,10
2012-05-17 14:31:52,15
2012-05-17 14:33:52,64
2012-05-17 14:35:52,19
2012-05-17 14:37:52,64
2012-05-17 15:17:52,64
2012-05-17 15:19:52,22
2012-05-17 15:21:52,28
2012-05-17 15:23:52,18
2012-05-17 15:25:52,19
2012-05-17 15:27:52,17
2012-05-17 15:29:52,22
2012-05-17 15:31:52,64
2012-05-17 15:33:52,15
2012-05-17 15:35:52,64
2012-05-17 15:37:52,16
2012-05-17 15:39:52,16
2012-05-17 15:41:52,17
2012-05-17 15:43:52,64
2012-05-17 15:47:52,64
2012-05-17 15:49:52,12
2012-05-17 15:51:52,64
2012-05-17 16:51:52,64
2012-05-17 16:53:52,13
2012-05-17 16:55:52,64
2012-05-17 17:23:52,64
2012-05-17 17:25:52,9
2012-05-17 17:27:52,64
2012-05-17 17:41:52,64
2012-05-17 17:43:52,8
2012-05-17 17:45:52,64
2012-05-17 18:17:52,64
2012-05-17 18:19:52,12
2012-05-17 18:21:52,64
2012-05-17 18:39:52,64
2012-05-17 18:41:52,9
2012-05-17 18:43:52,12
2012-05-17 18:45:52,11
2012-05-17 18:47:52,64
2012-05-17 18:55:52,64
2012-05-17 18:57:52,8
2012-05-17 18:59:52,10
2012-05-17 19:01:52,64
2012-05-17 19:15:52,64
2012-05-17 19:17:52,9
2012-05-17 19:19:52,10
2012-05-17 19:21:52,64
2012-05-17 19:31:52,64
2012-05-17 19:33:52,19
2012-05-17 19:35:52,20
2012-05-17 19:37:52,64
2012-05-17 19:49:52,64
2012-05-17 19:51:52,10
2012-05-17 19:53:52,64
2012-05-17 20:05:52,64
2012-05-17 20:07:52,3
2012-05-17 20:09:52,2
2012-05-17 20:11:52,2
2012-05-17 20:13:52,64
2012-05-17 21:35:52,64
2012-05-17 21:37:52,1
2012-05-17 21:39:52,4
2012-05-17 21:41:52,64
2012-05-17 22:51:52,64
2012-05-17 22:53:52,0
2012-05-17 22:55:52,64
2012-05-17 23:03:52,64
2012-05-17 23:05:52,17
2012-05-17 23:07:52,0
2012-05-17 23:09:52,64
2012-05-17 23:19:52,64
2012-05-17 23:21:52,0
2012-05-17 23:23:52,64
2012-05-17 23:53:52,64
2012-05-17 23:55:52,40
2012-05-17 23:57:52,28
2012-05-17 23:59:52,0
2012-05-18 00:01:52,0
2012-05-18 00:03:52,64
2012-05-18 00:09:52,64
2012-05-18 00:11:52,22
